station_id,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30
118,-1.0,3.0,-3.0,6.0,-1.0,-1.0,5.0,-3.0,3.0,2.0,1.0,1.0,-6.0,2.0,-1.0,2.0,3.0,0.0,5.0,-3.0,4.0,-3.0,-1.0,2.0,-2.0,10.0,2.0,2.0,0.0,2.0
119,0.0,-2.0,-1.0,-2.0,0.0,2.0,-5.0,-1.0,2.0,-4.0,-1.0,-2.0,-3.0,0.0,0.0,1.0,1.0,-3.0,-2.0,-2.0,0.0,-1.0,0.0,-1.0,0.0,-7.0,2.0,0.0,0.0,1.0
120,2.0,-1.0,-1.0,0.0,-3.0,0.0,-1.0,0.0,1.0,0.0,0.0,-2.0,2.0,0.0,1.0,2.0,2.0,-5.0,-1.0,-2.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,-2.0,0.0,0.0
121,0.0,-4.0,2.0,-3.0,-2.0,1.0,2.0,2.0,-1.0,-1.0,5.0,-2.0,1.0,0.0,0.0,0.0,0.0,9.0,-4.0,-1.0,0.0,1.0,1.0,1.0,2.0,-2.0,-2.0,0.0,0.0,0.0
122,4.0,1.0,0.0,0.0,0.0,2.0,-1.0,-1.0,0.0,1.0,4.0,-1.0,0.0,-1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,-1.0,-2.0,0.0,0.0,0.0,-1.0,0.0,0.0
123,2.0,-1.0,0.0,2.0,1.0,3.0,-3.0,-1.0,-3.0,-2.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,-1.0,0.0,-5.0,-1.0,1.0,-4.0,-1.0,1.0,-2.0,0.0,-3.0,1.0,0.0
124,3.0,-1.0,3.0,2.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-3.0,2.0,-1.0,0.0,2.0,1.0,-1.0,-1.0,2.0,0.0,-1.0,1.0,1.0,0.0,2.0
125,0.0,0.0,-2.0,3.0,-1.0,-2.0,-4.0,1.0,2.0,1.0,-5.0,-4.0,1.0,3.0,0.0,0.0,-1.0,-6.0,2.0,3.0,4.0,1.0,2.0,5.0,0.0,-1.0,6.0,0.0,0.0,2.0
126,-4.0,0.0,-6.0,0.0,1.0,-1.0,-5.0,-1.0,0.0,-2.0,9.0,-3.0,-1.0,-1.0,0.0,-1.0,-1.0,3.0,0.0,0.0,-4.0,0.0,1.0,1.0,0.0,-2.0,-1.0,3.0,0.0,-1.0
127,0.0,1.0,-4.0,-2.0,1.0,6.0,-2.0,-1.0,3.0,2.0,-4.0,3.0,1.0,1.0,4.0,1.0,-3.0,-5.0,2.0,-5.0,-1.0,5.0,1.0,-2.0,-2.0,5.0,1.0,-6.0,0.0,-2.0
128,-5.0,-8.0,-4.0,-1.0,6.0,-5.0,-5.0,-4.0,-2.0,-2.0,-3.0,-10.0,-5.0,0.0,2.0,-4.0,-1.0,0.0,-4.0,-5.0,7.0,-3.0,-5.0,-5.0,0.0,7.0,-6.0,4.0,-2.0,-3.0
129,-3.0,-1.0,2.0,0.0,1.0,-2.0,-2.0,1.0,-2.0,-4.0,2.0,0.0,1.0,-3.0,-1.0,0.0,1.0,1.0,-4.0,-3.0,-4.0,-1.0,-2.0,2.0,0.0,-3.0,-1.0,-4.0,0.0,-1.0
130,0.0,5.0,8.0,2.0,5.0,2.0,3.0,1.0,0.0,5.0,1.0,3.0,0.0,0.0,1.0,6.0,-4.0,7.0,-1.0,7.0,1.0,5.0,0.0,4.0,1.0,5.0,-1.0,1.0,0.0,3.0
131,0.0,2.0,2.0,-4.0,-4.0,1.0,2.0,1.0,0.0,0.0,-4.0,1.0,-1.0,3.0,-2.0,-1.0,-2.0,-2.0,-1.0,2.0,-2.0,-2.0,0.0,1.0,0.0,-4.0,1.0,-3.0,1.0,-4.0
132,1.0,-2.0,-2.0,1.0,2.0,0.0,1.0,0.0,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,3.0,1.0,-1.0,0.0,-3.0,0.0,-1.0,1.0,1.0,1.0,0.0
133,1.0,0.0,-2.0,3.0,0.0,0.0,-4.0,4.0,-1.0,0.0,7.0,-4.0,-1.0,1.0,4.0,-4.0,1.0,6.0,-10.0,-5.0,7.0,-5.0,2.0,-2.0,-1.0,6.0,7.0,1.0,0.0,-3.0
134,-5.0,-1.0,5.0,-4.0,5.0,-3.0,-3.0,-4.0,4.0,-4.0,-2.0,3.0,3.0,-1.0,-1.0,-3.0,-1.0,-3.0,-4.0,-3.0,3.0,0.0,2.0,-2.0,2.0,2.0,-2.0,0.0,-1.0,1.0
135,1.0,-1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,1.0,1.0,0.0,0.0,0.0,-2.0,0.0,-1.0,0.0,0.0,3.0,0.0,-1.0,0.0,1.0,0.0,0.0,-1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,1.0,-1.0,1.0,0.0
137,1.0,-1.0,2.0,-2.0,0.0,-1.0,-1.0,-2.0,-1.0,-2.0,-1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,0.0,-3.0,0.0,-1.0
138,0.0,-3.0,0.0,3.0,1.0,3.0,-3.0,2.0,-2.0,0.0,-3.0,-4.0,-1.0,0.0,-1.0,-2.0,0.0,7.0,1.0,-2.0,-4.0,1.0,2.0,-3.0,3.0,-4.0,-1.0,3.0,0.0,1.0
140,-2.0,-5.0,5.0,3.0,5.0,0.0,-6.0,-3.0,-5.0,3.0,-8.0,3.0,2.0,-1.0,-4.0,-3.0,-1.0,3.0,-4.0,5.0,0.0,-5.0,6.0,-5.0,1.0,-5.0,4.0,4.0,0.0,-2.0
141,7.0,2.0,10.0,-1.0,5.0,3.0,-2.0,2.0,0.0,-4.0,5.0,5.0,1.0,4.0,0.0,1.0,0.0,-4.0,-2.0,7.0,5.0,1.0,0.0,-1.0,0.0,-2.0,1.0,1.0,0.0,8.0
142,-2.0,1.0,0.0,-6.0,0.0,2.0,0.0,-8.0,2.0,-3.0,0.0,3.0,2.0,-2.0,6.0,2.0,-2.0,1.0,3.0,9.0,7.0,0.0,-4.0,-1.0,3.0,-1.0,-4.0,0.0,-1.0,7.0
143,-5.0,5.0,-1.0,-3.0,-4.0,2.0,10.0,-3.0,-5.0,5.0,-4.0,0.0,5.0,-2.0,0.0,3.0,-2.0,-3.0,5.0,1.0,-2.0,2.0,0.0,-1.0,-1.0,3.0,1.0,0.0,-2.0,3.0
144,2.0,0.0,3.0,-1.0,-3.0,-2.0,0.0,5.0,0.0,3.0,-11.0,6.0,-5.0,-2.0,-2.0,1.0,-5.0,5.0,-1.0,-4.0,2.0,-5.0,-3.0,-3.0,-2.0,-9.0,1.0,-2.0,0.0,-4.0
145,-1.0,0.0,4.0,1.0,2.0,-2.0,8.0,7.0,3.0,3.0,4.0,-2.0,6.0,0.0,2.0,2.0,2.0,-1.0,8.0,-3.0,1.0,2.0,0.0,2.0,1.0,6.0,-1.0,-1.0,0.0,-1.0
146,-2.0,-1.0,-1.0,0.0,-1.0,-2.0,-3.0,-2.0,0.0,-1.0,-7.0,1.0,-2.0,0.0,0.0,0.0,-5.0,4.0,0.0,0.0,1.0,-1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,-2.0
147,-1.0,2.0,1.0,-1.0,-1.0,-1.0,-2.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,2.0,1.0,0.0,3.0,1.0,-1.0,2.0,0.0,1.0,1.0,-2.0,1.0,3.0,-2.0,0.0,0.0,2.0
148,1.0,-2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,-4.0,-1.0,0.0,-2.0,-1.0,1.0,0.0,-2.0,4.0,-1.0,1.0,1.0,-3.0,0.0,2.0,0.0,1.0,-3.0,0.0,1.0
149,0.0,1.0,-3.0,0.0,1.0,-1.0,-5.0,0.0,1.0,0.0,1.0,0.0,-1.0,-1.0,1.0,0.0,-2.0,0.0,1.0,-2.0,-2.0,-1.0,-1.0,-3.0,0.0,2.0,0.0,1.0,0.0,0.0
150,0.0,1.0,0.0,0.0,0.0,0.0,-2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.0,2.0,3.0,0.0,0.0
152,-2.0,5.0,0.0,-2.0,-1.0,2.0,-1.0,1.0,2.0,0.0,-3.0,-4.0,0.0,-2.0,0.0,0.0,1.0,0.0,-2.0,-1.0,1.0,0.0,-4.0,-2.0,1.0,6.0,2.0,2.0,0.0,-5.0
153,2.0,-3.0,-4.0,6.0,-5.0,1.0,1.0,2.0,5.0,-1.0,-7.0,-3.0,0.0,1.0,3.0,-4.0,1.0,-6.0,-3.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,-2.0,3.0,-2.0,3.0
154,0.0,3.0,-2.0,-1.0,4.0,0.0,-1.0,1.0,-1.0,-1.0,0.0,-1.0,3.0,0.0,-1.0,1.0,0.0,2.0,-8.0,-5.0,0.0,0.0,0.0,-3.0,2.0,2.0,-3.0,-1.0,0.0,-2.0
156,7.0,-4.0,0.0,3.0,1.0,0.0,-8.0,-2.0,0.0,-2.0,6.0,1.0,-1.0,-4.0,1.0,-2.0,3.0,4.0,0.0,-4.0,-3.0,1.0,-1.0,1.0,2.0,-4.0,3.0,3.0,0.0,6.0
157,-2.0,1.0,-2.0,2.0,3.0,-1.0,1.0,-2.0,-6.0,-3.0,-4.0,3.0,1.0,-3.0,1.0,4.0,2.0,-5.0,5.0,-4.0,-1.0,0.0,-1.0,1.0,4.0,3.0,-1.0,3.0,-1.0,1.0
158,8.0,-3.0,-2.0,0.0,-2.0,0.0,-1.0,1.0,5.0,-2.0,0.0,-1.0,-1.0,2.0,-2.0,3.0,-4.0,-3.0,-4.0,-2.0,-1.0,-2.0,0.0,-3.0,-3.0,-6.0,0.0,-4.0,0.0,-2.0
159,1.0,1.0,-2.0,-5.0,3.0,0.0,-1.0,0.0,0.0,0.0,1.0,-2.0,1.0,1.0,0.0,0.0,0.0,-4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,1.0,0.0,0.0
160,-2.0,2.0,2.0,-2.0,1.0,-1.0,3.0,0.0,0.0,0.0,-1.0,1.0,-1.0,-1.0,0.0,2.0,0.0,-3.0,-2.0,-1.0,1.0,2.0,0.0,1.0,0.0,-2.0,3.0,0.0,0.0,0.0
161,4.0,-3.0,0.0,1.0,-8.0,0.0,1.0,5.0,1.0,1.0,8.0,4.0,2.0,3.0,5.0,-1.0,3.0,6.0,-3.0,5.0,2.0,6.0,4.0,-2.0,-2.0,1.0,0.0,2.0,-1.0,0.0
162,0.0,-1.0,2.0,-2.0,-2.0,1.0,1.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,1.0,-1.0,0.0,0.0,-3.0,2.0,0.0,0.0,-2.0,0.0,1.0,0.0,5.0,-1.0,2.0,0.0,0.0
163,-2.0,1.0,-1.0,3.0,-1.0,-2.0,5.0,-3.0,-2.0,-1.0,-2.0,-3.0,3.0,2.0,0.0,-3.0,0.0,1.0,-7.0,-2.0,-2.0,-1.0,3.0,1.0,0.0,-4.0,-2.0,0.0,0.0,0.0
164,1.0,5.0,0.0,-1.0,-2.0,-1.0,0.0,2.0,-4.0,1.0,-1.0,-1.0,3.0,0.0,1.0,1.0,0.0,7.0,2.0,0.0,2.0,2.0,0.0,-1.0,4.0,-1.0,2.0,-2.0,1.0,5.0
165,-1.0,-4.0,6.0,2.0,1.0,1.0,-2.0,4.0,0.0,-3.0,-3.0,-1.0,-1.0,1.0,-2.0,3.0,2.0,4.0,14.0,2.0,4.0,1.0,-2.0,-3.0,0.0,-5.0,3.0,-6.0,0.0,-1.0
166,4.0,1.0,1.0,1.0,2.0,4.0,-5.0,2.0,1.0,-6.0,2.0,1.0,2.0,-1.0,0.0,-3.0,2.0,0.0,-4.0,5.0,-1.0,-2.0,3.0,0.0,2.0,0.0,-2.0,1.0,0.0,-2.0
167,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
168,-2.0,-1.0,-1.0,-4.0,-1.0,-1.0,3.0,5.0,1.0,-1.0,2.0,-8.0,1.0,1.0,1.0,1.0,0.0,-1.0,4.0,3.0,-4.0,-1.0,1.0,1.0,0.0,8.0,-1.0,-5.0,1.0,2.0
169,0.0,0.0,-2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.0,0.0,0.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
170,3.0,-1.0,2.0,-2.0,1.0,-2.0,1.0,0.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,-1.0,0.0,-1.0
171,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,3.0,1.0,-1.0,-1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
172,2.0,-3.0,4.0,-1.0,-1.0,-2.0,0.0,2.0,-5.0,4.0,-4.0,0.0,2.0,-2.0,-1.0,2.0,-1.0,5.0,-10.0,2.0,-1.0,4.0,-3.0,0.0,3.0,-8.0,3.0,3.0,0.0,1.0
173,0.0,2.0,5.0,3.0,-2.0,1.0,-1.0,-3.0,3.0,-5.0,-1.0,2.0,-2.0,3.0,-7.0,-1.0,5.0,1.0,4.0,0.0,3.0,4.0,2.0,1.0,0.0,4.0,-1.0,6.0,2.0,4.0
174,4.0,0.0,4.0,0.0,1.0,7.0,3.0,7.0,2.0,0.0,-4.0,3.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0,0.0,3.0,7.0,3.0,2.0,-4.0,1.0,4.0,4.0,4.0,4.0
175,2.0,0.0,-7.0,3.0,-6.0,2.0,0.0,-2.0,1.0,5.0,-1.0,2.0,-2.0,-1.0,3.0,3.0,0.0,2.0,-1.0,2.0,2.0,2.0,-1.0,2.0,1.0,1.0,1.0,3.0,0.0,1.0
176,-6.0,3.0,-4.0,5.0,4.0,-5.0,-3.0,-4.0,2.0,-3.0,4.0,-1.0,-11.0,0.0,-3.0,2.0,-10.0,11.0,5.0,-1.0,-7.0,-1.0,-1.0,-10.0,-1.0,3.0,-2.0,-3.0,0.0,-6.0
177,0.0,0.0,0.0,0.0,-1.0,0.0,4.0,0.0,0.0,2.0,2.0,-1.0,1.0,0.0,0.0,1.0,1.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
178,-1.0,0.0,-2.0,0.0,1.0,-1.0,0.0,0.0,1.0,0.0,-1.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,-3.0,-1.0,1.0,1.0,-1.0,0.0,0.0,1.0,-2.0,-1.0,0.0,0.0
179,0.0,0.0,-1.0,-1.0,-2.0,0.0,-5.0,1.0,0.0,1.0,0.0,-1.0,-1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,-2.0,-1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,-2.0
180,-4.0,0.0,-1.0,2.0,7.0,-1.0,5.0,-2.0,0.0,3.0,8.0,0.0,-5.0,-1.0,-1.0,-5.0,-1.0,4.0,7.0,1.0,4.0,-3.0,-1.0,-2.0,1.0,2.0,-4.0,1.0,0.0,2.0
181,0.0,3.0,4.0,-1.0,1.0,-2.0,-3.0,-1.0,0.0,2.0,-5.0,-1.0,0.0,1.0,0.0,0.0,1.0,-11.0,-5.0,-3.0,0.0,2.0,-1.0,-2.0,1.0,-5.0,3.0,1.0,-1.0,1.0
182,2.0,5.0,2.0,4.0,6.0,3.0,0.0,-2.0,1.0,4.0,5.0,4.0,2.0,0.0,5.0,1.0,1.0,3.0,7.0,0.0,-1.0,2.0,4.0,-4.0,3.0,-5.0,4.0,-1.0,-1.0,0.0
183,1.0,2.0,-1.0,5.0,0.0,-2.0,-3.0,4.0,-1.0,-2.0,2.0,-3.0,1.0,0.0,0.0,1.0,0.0,-1.0,10.0,0.0,-2.0,-3.0,2.0,2.0,0.0,-5.0,8.0,-2.0,2.0,-1.0
184,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,-1.0,-2.0,0.0,0.0,1.0,1.0,-1.0,0.0,1.0
185,3.0,-1.0,1.0,2.0,0.0,-3.0,1.0,2.0,0.0,0.0,0.0,-4.0,-1.0,1.0,1.0,0.0,0.0,-1.0,4.0,0.0,-3.0,0.0,1.0,-2.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
186,4.0,1.0,-1.0,1.0,-1.0,0.0,4.0,-2.0,0.0,4.0,-6.0,1.0,-1.0,-1.0,1.0,-1.0,2.0,1.0,-1.0,3.0,-1.0,-1.0,1.0,1.0,1.0,0.0,2.0,3.0,0.0,-1.0
188,-1.0,2.0,-2.0,0.0,4.0,-2.0,-1.0,0.0,-1.0,3.0,4.0,-2.0,-1.0,0.0,0.0,2.0,0.0,-2.0,-2.0,5.0,-1.0,-2.0,1.0,3.0,-3.0,2.0,0.0,1.0,0.0,4.0
190,-1.0,6.0,1.0,1.0,-2.0,0.0,-3.0,0.0,-1.0,4.0,1.0,4.0,-2.0,2.0,-1.0,4.0,-3.0,0.0,2.0,-5.0,-2.0,-3.0,-1.0,0.0,0.0,3.0,-2.0,3.0,0.0,-2.0
191,1.0,2.0,0.0,0.0,2.0,1.0,3.0,2.0,-4.0,0.0,2.0,-1.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,-1.0,-2.0,-1.0,0.0,2.0
192,-1.0,-1.0,5.0,-1.0,-3.0,-2.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,-1.0,5.0,2.0,7.0,1.0,-1.0,0.0,3.0,0.0,-1.0,2.0,2.0,1.0,0.0
193,2.0,3.0,0.0,1.0,-1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
194,-1.0,3.0,1.0,1.0,-1.0,-2.0,2.0,-1.0,0.0,-1.0,2.0,3.0,-3.0,0.0,0.0,-1.0,0.0,2.0,3.0,3.0,3.0,-1.0,4.0,-1.0,2.0,-7.0,2.0,-2.0,0.0,2.0
195,0.0,0.0,-3.0,0.0,13.0,8.0,4.0,8.0,-4.0,5.0,9.0,1.0,4.0,7.0,3.0,6.0,-3.0,5.0,6.0,4.0,6.0,1.0,4.0,5.0,-1.0,4.0,4.0,11.0,-1.0,9.0
196,0.0,2.0,-3.0,0.0,-1.0,1.0,6.0,1.0,-2.0,-2.0,7.0,-2.0,-1.0,-2.0,-1.0,-4.0,-1.0,8.0,8.0,1.0,-1.0,1.0,-1.0,0.0,-1.0,5.0,0.0,1.0,0.0,4.0
197,2.0,0.0,-1.0,3.0,-2.0,-1.0,-1.0,-1.0,2.0,-3.0,6.0,-3.0,-2.0,-3.0,1.0,0.0,0.0,3.0,11.0,2.0,4.0,0.0,1.0,-2.0,2.0,-2.0,-1.0,0.0,-1.0,-1.0
198,-8.0,-1.0,-5.0,-4.0,-4.0,-6.0,-7.0,1.0,-3.0,-8.0,-3.0,-8.0,-3.0,-4.0,1.0,-1.0,2.0,-12.0,-13.0,-5.0,-6.0,1.0,2.0,-6.0,-3.0,-9.0,0.0,0.0,-3.0,-8.0
199,0.0,2.0,1.0,-10.0,-7.0,3.0,2.0,-2.0,1.0,8.0,-7.0,16.0,0.0,0.0,1.0,-4.0,0.0,14.0,-2.0,0.0,-4.0,-1.0,-11.0,1.0,2.0,0.0,1.0,9.0,-1.0,-3.0
200,0.0,-1.0,0.0,0.0,0.0,0.0,2.0,0.0,-1.0,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,-3.0,-1.0,0.0,0.0
201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0
202,1.0,3.0,-1.0,7.0,-2.0,1.0,-2.0,2.0,-1.0,-1.0,0.0,-5.0,0.0,0.0,0.0,0.0,-2.0,1.0,-2.0,-2.0,1.0,-1.0,-1.0,0.0,0.0,1.0,2.0,0.0,-1.0,-1.0
203,2.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-2.0,0.0,0.0,1.0,0.0,1.0,0.0,-5.0,0.0,3.0,0.0,0.0
204,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
205,0.0,1.0,-2.0,-1.0,0.0,-1.0,2.0,0.0,-2.0,4.0,0.0,3.0,0.0,-1.0,-1.0,-2.0,0.0,-5.0,1.0,0.0,-1.0,-1.0,-1.0,-2.0,0.0,-3.0,-2.0,0.0,0.0,2.0
206,0.0,0.0,-2.0,2.0,-1.0,-2.0,-3.0,-2.0,0.0,0.0,2.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-2.0,0.0,-1.0,-4.0,1.0,0.0,0.0,0.0,-1.0,0.0,1.0
207,-1.0,2.0,-1.0,-2.0,0.0,1.0,0.0,0.0,0.0,2.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,3.0,-1.0,-1.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,-2.0,0.0,0.0
208,-2.0,1.0,0.0,0.0,0.0,1.0,3.0,-2.0,2.0,0.0,-2.0,1.0,-1.0,-1.0,-1.0,1.0,0.0,-2.0,-2.0,-1.0,3.0,-2.0,0.0,-1.0,0.0,-5.0,1.0,1.0,1.0,-1.0
209,0.0,0.0,0.0,0.0,-1.0,0.0,-2.0,-2.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,1.0,0.0,0.0,1.0,1.0,-2.0,0.0,2.0,2.0,0.0,0.0
210,3.0,4.0,3.0,1.0,-5.0,5.0,-9.0,-6.0,-2.0,-3.0,5.0,8.0,0.0,-3.0,0.0,-2.0,2.0,2.0,-3.0,0.0,-10.0,-4.0,-3.0,-2.0,0.0,4.0,5.0,1.0,0.0,-1.0
211,-3.0,9.0,3.0,-1.0,-2.0,0.0,3.0,-1.0,-4.0,-4.0,-1.0,8.0,3.0,-2.0,-1.0,-3.0,4.0,-1.0,6.0,1.0,-1.0,-9.0,-8.0,-3.0,2.0,-3.0,-3.0,-7.0,3.0,6.0
212,4.0,0.0,7.0,-6.0,10.0,1.0,-4.0,0.0,1.0,-1.0,-2.0,1.0,-3.0,1.0,0.0,4.0,0.0,1.0,6.0,-2.0,5.0,1.0,2.0,-6.0,0.0,6.0,-3.0,-3.0,0.0,-1.0
213,-2.0,2.0,3.0,-1.0,1.0,0.0,1.0,1.0,1.0,3.0,-3.0,-8.0,-2.0,3.0,1.0,-1.0,1.0,-4.0,0.0,-1.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,-3.0
214,1.0,-2.0,2.0,2.0,2.0,2.0,1.0,4.0,-3.0,-2.0,-3.0,3.0,-1.0,1.0,0.0,-1.0,0.0,-2.0,6.0,1.0,1.0,1.0,1.0,-2.0,1.0,2.0,0.0,3.0,0.0,-3.0
215,0.0,0.0,3.0,0.0,1.0,0.0,2.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0
216,1.0,-2.0,-4.0,-1.0,-3.0,5.0,-2.0,-1.0,1.0,0.0,0.0,-4.0,2.0,0.0,2.0,-2.0,2.0,-5.0,-5.0,-4.0,1.0,0.0,1.0,0.0,0.0,-8.0,0.0,2.0,0.0,-1.0
217,1.0,-3.0,-3.0,0.0,2.0,-2.0,-1.0,-1.0,0.0,0.0,2.0,-1.0,0.0,0.0,-1.0,-2.0,0.0,-4.0,2.0,-3.0,-2.0,-1.0,-3.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0
218,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,0.0,-4.0,1.0,-2.0,-3.0,-2.0,-2.0,0.0,2.0,-1.0,-3.0,-1.0,2.0,1.0,1.0,3.0,0.0,-6.0,4.0,0.0,4.0,-1.0,3.0,-2.0,1.0,-9.0,2.0,1.0,-1.0,-3.0
220,5.0,-2.0,0.0,0.0,1.0,-8.0,1.0,1.0,-6.0,3.0,3.0,-1.0,1.0,-1.0,-3.0,1.0,4.0,-7.0,-6.0,-7.0,0.0,-1.0,2.0,-3.0,1.0,-1.0,2.0,2.0,-2.0,-8.0
222,-2.0,0.0,2.0,-2.0,-1.0,2.0,-2.0,2.0,0.0,1.0,-4.0,3.0,-1.0,-1.0,-1.0,0.0,0.0,5.0,-4.0,1.0,-2.0,0.0,-2.0,-3.0,0.0,3.0,-1.0,2.0,0.0,0.0
223,1.0,0.0,0.0,-5.0,-1.0,1.0,4.0,3.0,2.0,2.0,0.0,-12.0,3.0,1.0,1.0,2.0,-1.0,5.0,2.0,2.0,5.0,0.0,4.0,3.0,0.0,9.0,2.0,1.0,1.0,2.0
224,1.0,-7.0,-1.0,1.0,3.0,2.0,1.0,0.0,1.0,2.0,-3.0,-1.0,3.0,-1.0,0.0,0.0,-1.0,-1.0,-6.0,1.0,6.0,1.0,-3.0,-1.0,-2.0,1.0,3.0,1.0,0.0,7.0
225,-2.0,6.0,-7.0,0.0,2.0,-1.0,2.0,0.0,1.0,-1.0,-3.0,3.0,-6.0,0.0,-3.0,-3.0,0.0,7.0,-10.0,2.0,-3.0,4.0,4.0,0.0,-2.0,5.0,0.0,-4.0,1.0,6.0
226,0.0,2.0,-2.0,-1.0,4.0,0.0,4.0,1.0,1.0,-5.0,1.0,-3.0,4.0,0.0,2.0,0.0,0.0,10.0,-8.0,0.0,0.0,-6.0,4.0,0.0,0.0,-2.0,4.0,4.0,0.0,-2.0
227,1.0,0.0,1.0,-1.0,-1.0,-2.0,9.0,-1.0,-4.0,1.0,-9.0,5.0,0.0,-1.0,-2.0,2.0,1.0,-6.0,-3.0,4.0,-4.0,2.0,2.0,-1.0,0.0,0.0,3.0,3.0,0.0,-1.0
